store_id,store_name,store_number,format,address,city,state,postal_code,country,region,open_date,close_date,sq_ft
2479,Croma Flagship Kochi #2479,2479,Flagship,1859 Station Road,Kochi,Kerala,169434,India,India,2020-06-14,,10090
2480,Croma Metro Salem #2480,2480,Metro,7167 MG Road,Salem,Tamil Nadu,620891,India,India,2022-06-22,,12818
2481,Croma High Street Ranchi #2481,2481,High Street,3873 Main Bazaar,Ranchi,Jharkhand,362568,India,India,2018-06-28,,27155
2482,Croma High Street Jamshedpur #2482,2482,High Street,3674 Mall Road,Jamshedpur,Jharkhand,131209,India,India,2025-01-11,,6190
2483,Croma Express Pune #2483,2483,Express,1207 High Street,Pune,Maharashtra,796701,India,India,2024-12-20,,29017
2484,Croma Kiosk Bhopal #2484,2484,Kiosk,1639 Mall Road,Bhopal,Madhya Pradesh,290732,India,India,2019-02-28,,22904
2485,Croma High Street Tirupati #2485,2485,High Street,245 Main Bazaar,Tirupati,Andhra Pradesh,383724,India,India,2024-10-12,,18838
2486,Croma Kiosk Siliguri #2486,2486,Kiosk,3720 MG Road,Siliguri,West Bengal,161313,India,India,2023-04-27,,19000
2487,Croma Flagship Dibrugarh #2487,2487,Flagship,9422 Main Bazaar,Dibrugarh,Assam,835404,India,India,2021-09-15,,19606
2488,Croma High Street Srinagar #2488,2488,High Street,843 Station Road,Srinagar,Jammu & Kashmir,771861,India,India,2024-05-13,,16119
2489,Croma Flagship Ghaziabad #2489,2489,Flagship,3229 Ring Road,Ghaziabad,Uttar Pradesh,618700,India,India,2019-03-29,,17368
2490,Croma Metro Shimla #2490,2490,Metro,7509 MG Road,Shimla,Himachal Pradesh,504869,India,India,2018-01-14,,13625
2491,Croma Metro Warangal #2491,2491,Metro,9059 Station Road,Warangal,Telangana,287942,India,India,2022-12-31,,1703
2492,Croma Outlet Thrissur #2492,2492,Outlet,277 Mall Road,Thrissur,Kerala,449576,India,India,2020-07-19,,12247
2493,Croma Kiosk Jamshedpur #2493,2493,Kiosk,4685 Station Road,Jamshedpur,Jharkhand,164537,India,India,2022-12-05,,15725
2494,Croma Flagship Kochi #2494,2494,Flagship,2908 Mall Road,Kochi,Kerala,640595,India,India,2018-07-02,,13969
2495,Croma Outlet Cuttack #2495,2495,Outlet,2382 MG Road,Cuttack,Odisha,858442,India,India,2019-12-11,,22157
2496,Croma Express Bhopal #2496,2496,Express,7649 Ring Road,Bhopal,Madhya Pradesh,751214,India,India,2024-01-21,,3259
2497,Croma Metro Mangaluru #2497,2497,Metro,9461 Main Bazaar,Mangaluru,Karnataka,275105,India,India,2020-01-27,,11518
2498,Croma Mall Puducherry #2498,2498,Mall,4662 Station Road,Puducherry,Puducherry,671458,India,India,2022-11-18,,5647
2499,Croma Flagship Pune #2499,2499,Flagship,117 Main Bazaar,Pune,Maharashtra,455898,India,India,2023-01-29,,11122
2500,Croma Express Ghaziabad #2500,2500,Express,3544 Main Bazaar,Ghaziabad,Uttar Pradesh,415941,India,India,2018-07-11,,21484
2501,Croma Flagship Ghaziabad #2501,2501,Flagship,8143 Mall Road,Ghaziabad,Uttar Pradesh,238036,India,India,2020-11-03,,2844
2502,Croma Flagship Dehradun #2502,2502,Flagship,2625 Mall Road,Dehradun,Uttarakhand,474727,India,India,2022-10-20,,8633
2503,Croma Flagship Panipat #2503,2503,Flagship,8993 MG Road,Panipat,Haryana,428444,India,India,2023-11-25,,12538
2504,Croma Mall Raipur #2504,2504,Mall,6976 High Street,Raipur,Chhattisgarh,837148,India,India,2022-06-10,,19256
2505,Croma Flagship Srinagar #2505,2505,Flagship,712 High Street,Srinagar,Jammu & Kashmir,346405,India,India,2020-03-02,,23623
2506,Croma Airport Mysuru #2506,2506,Airport,1274 Main Bazaar,Mysuru,Karnataka,869608,India,India,2023-09-14,,17609
2507,Croma Mall Thrissur #2507,2507,Mall,9124 Station Road,Thrissur,Kerala,325001,India,India,2019-03-28,,13058
2508,Croma High Street Margao #2508,2508,High Street,992 Mall Road,Margao,Goa,557115,India,India,2025-03-20,,10173
2509,Croma Metro Mangaluru #2509,2509,Metro,2992 Main Bazaar,Mangaluru,Karnataka,719220,India,India,2023-12-07,,25441
2510,Croma Express Shimla #2510,2510,Express,459 Station Road,Shimla,Himachal Pradesh,817862,India,India,2024-11-10,,15179
2511,Croma Flagship Tirupati #2511,2511,Flagship,7830 Mall Road,Tirupati,Andhra Pradesh,193935,India,India,2021-03-10,,8134
2512,Croma Kiosk Belagavi #2512,2512,Kiosk,8393 Station Road,Belagavi,Karnataka,767496,India,India,2023-09-22,,20833
2513,Croma Express Haridwar #2513,2513,Express,3272 Ring Road,Haridwar,Uttarakhand,833599,India,India,2019-09-19,,27524
2514,Croma Outlet Howrah #2514,2514,Outlet,19 Station Road,Howrah,West Bengal,204643,India,India,2020-10-26,,16611
2515,Croma Airport Ludhiana #2515,2515,Airport,9272 High Street,Ludhiana,Punjab,707698,India,India,2019-07-18,,22087
2516,Croma Flagship Rourkela #2516,2516,Flagship,5386 Station Road,Rourkela,Odisha,805943,India,India,2019-09-05,,11749
2517,Croma Airport Bengaluru #2517,2517,Airport,4031 High Street,Bengaluru,Karnataka,121950,India,India,2019-09-28,,18171
2518,Croma Outlet Guwahati #2518,2518,Outlet,3448 Ring Road,Guwahati,Assam,785419,India,India,2020-01-16,,26674
2519,Croma Metro Shimla #2519,2519,Metro,8671 MG Road,Shimla,Himachal Pradesh,716739,India,India,2020-09-02,,10082
2520,Croma Outlet Chennai #2520,2520,Outlet,9248 Mall Road,Chennai,Tamil Nadu,441165,India,India,2020-06-22,,20012
2521,Croma Metro Visakhapatnam #2521,2521,Metro,4705 High Street,Visakhapatnam,Andhra Pradesh,296281,India,India,2022-06-28,,16476
2522,Croma Airport Kolkata #2522,2522,Airport,6328 Mall Road,Kolkata,West Bengal,161466,India,India,2022-07-12,,16183
2523,Croma Express Kolkata #2523,2523,Express,6739 Station Road,Kolkata,West Bengal,720960,India,India,2019-05-04,,22305
2524,Croma Kiosk Ghaziabad #2524,2524,Kiosk,912 Main Bazaar,Ghaziabad,Uttar Pradesh,244197,India,India,2018-07-11,,7458
2525,Croma Mall Jammu #2525,2525,Mall,8331 Mall Road,Jammu,Jammu & Kashmir,145914,India,India,2022-08-27,,5847
2526,Croma Outlet Thiruvananthapuram #2526,2526,Outlet,5574 Ring Road,Thiruvananthapuram,Kerala,712655,India,India,2022-03-23,,6746
2527,Croma Mall Bhubaneswar #2527,2527,Mall,5507 MG Road,Bhubaneswar,Odisha,709425,India,India,2020-09-05,,8667
2528,Croma Flagship Thane #2528,2528,Flagship,6602 MG Road,Thane,Maharashtra,257675,India,India,2018-10-08,,9014
2529,Croma Express Mumbai #2529,2529,Express,9430 MG Road,Mumbai,Maharashtra,637557,India,India,2019-05-31,,16067
2530,Croma Flagship Bhubaneswar #2530,2530,Flagship,8859 Main Bazaar,Bhubaneswar,Odisha,738394,India,India,2020-11-06,,23236
2531,Croma Flagship Patna #2531,2531,Flagship,3512 MG Road,Patna,Bihar,565704,India,India,2020-08-03,,14325
2532,Croma Metro Belagavi #2532,2532,Metro,5407 Mall Road,Belagavi,Karnataka,657177,India,India,2023-07-15,,17453
2533,Croma Airport Guntur #2533,2533,Airport,1706 MG Road,Guntur,Andhra Pradesh,577226,India,India,2022-06-18,,8366
2534,Croma Kiosk Visakhapatnam #2534,2534,Kiosk,8537 Station Road,Visakhapatnam,Andhra Pradesh,734875,India,India,2020-01-27,,11136
2535,Croma Express Kozhikode #2535,2535,Express,8866 Station Road,Kozhikode,Kerala,556983,India,India,2018-10-29,,1436
2536,Croma Outlet Gaya #2536,2536,Outlet,3127 Ring Road,Gaya,Bihar,854224,India,India,2021-03-11,,23050
2537,Croma Flagship Mysuru #2537,2537,Flagship,6025 High Street,Mysuru,Karnataka,468455,India,India,2019-02-10,,12860
2538,Croma Airport Srinagar #2538,2538,Airport,2993 Station Road,Srinagar,Jammu & Kashmir,332445,India,India,2021-05-30,,11898
2539,Croma High Street Noida #2539,2539,High Street,9665 Station Road,Noida,Uttar Pradesh,200983,India,India,2024-10-25,,29907
2540,Croma Airport Hyderabad #2540,2540,Airport,7891 Station Road,Hyderabad,Telangana,414708,India,India,2020-04-25,,8385
2541,Croma Flagship Jalandhar #2541,2541,Flagship,1921 Mall Road,Jalandhar,Punjab,595979,India,India,2020-03-09,,15219
2542,Croma Metro Siliguri #2542,2542,Metro,4896 Mall Road,Siliguri,West Bengal,437116,India,India,2024-09-21,,6708
2543,Croma Outlet Faridabad #2543,2543,Outlet,6141 High Street,Faridabad,Haryana,835857,India,India,2025-04-07,,3708
2544,Croma High Street Chandigarh #2544,2544,High Street,4044 Station Road,Chandigarh,Chandigarh,180972,India,India,2023-08-30,,10187
2545,Croma Outlet Margao #2545,2545,Outlet,9699 Main Bazaar,Margao,Goa,186077,India,India,2020-11-21,,14571
2546,Croma Outlet Puducherry #2546,2546,Outlet,3542 Station Road,Puducherry,Puducherry,433406,India,India,2023-03-28,,13431
2547,Croma Mall Nagpur #2547,2547,Mall,3547 Station Road,Nagpur,Maharashtra,386649,India,India,2019-01-14,,25972
2548,Croma Airport Puducherry #2548,2548,Airport,5639 Ring Road,Puducherry,Puducherry,819853,India,India,2025-01-28,,18255
2549,Croma Flagship Dehradun #2549,2549,Flagship,5090 MG Road,Dehradun,Uttarakhand,759263,India,India,2018-03-30,,2090
2550,Croma Express Mumbai #2550,2550,Express,3042 MG Road,Mumbai,Maharashtra,755402,India,India,2024-04-14,,13821
2551,Croma Airport Coimbatore #2551,2551,Airport,6537 Mall Road,Coimbatore,Tamil Nadu,403373,India,India,2022-08-04,,25919
2552,Croma Metro Thrissur #2552,2552,Metro,8510 High Street,Thrissur,Kerala,829801,India,India,2021-03-11,,16198
2553,Croma High Street Nizamabad #2553,2553,High Street,1554 High Street,Nizamabad,Telangana,557253,India,India,2020-10-08,,22273
2554,Croma Express Silchar #2554,2554,Express,7093 Main Bazaar,Silchar,Assam,608974,India,India,2019-05-20,,5620
2555,Croma Flagship Silchar #2555,2555,Flagship,8675 Mall Road,Silchar,Assam,836523,India,India,2018-03-31,,6229
2556,Croma Kiosk Hubballi #2556,2556,Kiosk,1678 High Street,Hubballi,Karnataka,774190,India,India,2021-03-05,,17862
2557,Croma Express Ludhiana #2557,2557,Express,5355 MG Road,Ludhiana,Punjab,292823,India,India,2020-04-01,,18037
2558,Croma High Street Jaipur #2558,2558,High Street,2763 Station Road,Jaipur,Rajasthan,633131,India,India,2025-06-30,,5085
2559,Croma High Street Ranchi #2559,2559,High Street,7616 Mall Road,Ranchi,Jharkhand,489344,India,India,2024-11-07,,4152
2560,Croma Outlet Rajkot #2560,2560,Outlet,2520 Mall Road,Rajkot,Gujarat,860573,India,India,2019-09-20,,6229
2561,Croma Airport Coimbatore #2561,2561,Airport,674 High Street,Coimbatore,Tamil Nadu,621399,India,India,2018-03-11,,15681
2562,Croma Express Ludhiana #2562,2562,Express,6415 Station Road,Ludhiana,Punjab,175299,India,India,2020-04-10,,14578
2563,Croma High Street Shimla #2563,2563,High Street,6004 High Street,Shimla,Himachal Pradesh,768331,India,India,2021-11-18,,13664
2564,Croma Kiosk Kozhikode #2564,2564,Kiosk,9994 Ring Road,Kozhikode,Kerala,267167,India,India,2020-12-02,,2391
2565,Croma Outlet Margao #2565,2565,Outlet,8516 Mall Road,Margao,Goa,865991,India,India,2023-01-21,,29923
2566,Croma Flagship Bhilai #2566,2566,Flagship,2650 Ring Road,Bhilai,Chhattisgarh,167405,India,India,2019-01-25,,7169
2567,Croma Kiosk Ranchi #2567,2567,Kiosk,2377 High Street,Ranchi,Jharkhand,384789,India,India,2021-07-11,,21263
2568,Croma Outlet Faridabad #2568,2568,Outlet,2205 Ring Road,Faridabad,Haryana,462713,India,India,2025-01-10,,11971
2569,Croma Metro Aurangabad #2569,2569,Metro,912 Station Road,Aurangabad,Maharashtra,386411,India,India,2021-11-13,,8322
2570,Croma Airport Nagpur #2570,2570,Airport,2758 Main Bazaar,Nagpur,Maharashtra,280980,India,India,2022-09-21,,8201
2571,Croma Express Bhopal #2571,2571,Express,9929 High Street,Bhopal,Madhya Pradesh,488800,India,India,2022-09-19,,14467
2572,Croma Express Salem #2572,2572,Express,8307 Mall Road,Salem,Tamil Nadu,723841,India,India,2024-07-04,,27891
2573,Croma Outlet Madurai #2573,2573,Outlet,3427 Main Bazaar,Madurai,Tamil Nadu,279568,India,India,2024-02-07,,9194
2574,Croma Express Ludhiana #2574,2574,Express,7905 Main Bazaar,Ludhiana,Punjab,186743,India,India,2024-03-14,,27214
2575,Croma Kiosk Siliguri #2575,2575,Kiosk,4035 MG Road,Siliguri,West Bengal,126915,India,India,2018-12-13,,21753
2576,Croma Mall Patna #2576,2576,Mall,225 Main Bazaar,Patna,Bihar,149829,India,India,2025-06-26,,22485
2577,Croma Outlet Dhanbad #2577,2577,Outlet,1827 High Street,Dhanbad,Jharkhand,204537,India,India,2023-12-30,,3351
2578,Croma Express Bhubaneswar #2578,2578,Express,2000 Mall Road,Bhubaneswar,Odisha,685783,India,India,2022-09-26,,10204
2579,Croma Kiosk Jalandhar #2579,2579,Kiosk,4966 Ring Road,Jalandhar,Punjab,677005,India,India,2020-09-03,,8777
2580,Croma Airport Madurai #2580,2580,Airport,5865 Station Road,Madurai,Tamil Nadu,135775,India,India,2018-10-26,,16167
2581,Croma Metro Madurai #2581,2581,Metro,2617 Mall Road,Madurai,Tamil Nadu,371916,India,India,2024-06-02,,6696
2582,Croma Flagship Chennai #2582,2582,Flagship,2875 Main Bazaar,Chennai,Tamil Nadu,508514,India,India,2018-08-07,,10404
2583,Croma Airport Patna #2583,2583,Airport,3917 Ring Road,Patna,Bihar,423559,India,India,2020-09-16,,4742
2584,Croma High Street Haridwar #2584,2584,High Street,5326 Ring Road,Haridwar,Uttarakhand,153415,India,India,2023-03-27,,25969
2585,Croma Kiosk Puducherry #2585,2585,Kiosk,7333 High Street,Puducherry,Puducherry,341059,India,India,2024-03-08,,14665
2586,Croma Flagship Bilaspur #2586,2586,Flagship,7216 High Street,Bilaspur,Chhattisgarh,412061,India,India,2019-10-15,,29408
2587,Croma Kiosk Kanpur #2587,2587,Kiosk,588 Mall Road,Kanpur,Uttar Pradesh,456885,India,India,2018-01-27,,18931
2588,Croma Outlet Bhagalpur #2588,2588,Outlet,8706 MG Road,Bhagalpur,Bihar,400239,India,India,2022-07-12,,5388
2589,Croma Kiosk Nizamabad #2589,2589,Kiosk,9720 High Street,Nizamabad,Telangana,466028,India,India,2020-05-03,,25179
2590,Croma High Street Amritsar #2590,2590,High Street,3814 High Street,Amritsar,Punjab,671144,India,India,2022-12-09,,29015
2591,Croma Airport Kozhikode #2591,2591,Airport,5275 MG Road,Kozhikode,Kerala,228348,India,India,2025-03-06,2025-06-02,17710
2592,Croma Flagship Haridwar #2592,2592,Flagship,618 Main Bazaar,Haridwar,Uttarakhand,195313,India,India,2021-07-30,,27924
2593,Croma Express Bhagalpur #2593,2593,Express,3017 MG Road,Bhagalpur,Bihar,375842,India,India,2025-05-05,,6682
2594,Croma High Street Chandigarh #2594,2594,High Street,1770 Ring Road,Chandigarh,Chandigarh,255639,India,India,2022-10-16,,7826
2595,Croma Mall Ranchi #2595,2595,Mall,9798 Ring Road,Ranchi,Jharkhand,208927,India,India,2018-04-14,,27304
2596,Croma Flagship Chandigarh #2596,2596,Flagship,5941 Mall Road,Chandigarh,Chandigarh,596216,India,India,2020-01-07,2020-09-30,17032
2597,Croma Airport Raipur #2597,2597,Airport,7054 Ring Road,Raipur,Chhattisgarh,279405,India,India,2024-07-03,,3079
2598,Croma Outlet Kolkata #2598,2598,Outlet,1048 Ring Road,Kolkata,West Bengal,847467,India,India,2020-12-17,,21073
2599,Croma Outlet Jabalpur #2599,2599,Outlet,6095 Mall Road,Jabalpur,Madhya Pradesh,809634,India,India,2019-02-08,,17144
2600,Croma Flagship Bhilai #2600,2600,Flagship,3224 Ring Road,Bhilai,Chhattisgarh,568658,India,India,2025-06-29,,12114
2601,Croma Metro Puducherry #2601,2601,Metro,7121 MG Road,Puducherry,Puducherry,110624,India,India,2024-09-12,,9210
2602,Croma Mall Bengaluru #2602,2602,Mall,2665 Main Bazaar,Bengaluru,Karnataka,653858,India,India,2018-12-10,,10394
2603,Croma Kiosk Margao #2603,2603,Kiosk,1248 Mall Road,Margao,Goa,861421,India,India,2018-06-20,,1017
2604,Croma Flagship Mysuru #2604,2604,Flagship,4358 High Street,Mysuru,Karnataka,696298,India,India,2019-02-03,,19956
2605,Croma Outlet Vadodara #2605,2605,Outlet,6492 Mall Road,Vadodara,Gujarat,394047,India,India,2022-03-29,,24599
2606,Croma Airport Dehradun #2606,2606,Airport,5822 Station Road,Dehradun,Uttarakhand,858640,India,India,2020-03-04,,1007
2607,Croma Outlet Vadodara #2607,2607,Outlet,575 Main Bazaar,Vadodara,Gujarat,128397,India,India,2023-09-13,,12105
2608,Croma Express Jabalpur #2608,2608,Express,1187 Ring Road,Jabalpur,Madhya Pradesh,245249,India,India,2020-08-03,,24339
2609,Croma Outlet Jammu #2609,2609,Outlet,7537 Station Road,Jammu,Jammu & Kashmir,477808,India,India,2018-07-02,,18031
2610,Croma Flagship Kota #2610,2610,Flagship,8125 High Street,Kota,Rajasthan,689943,India,India,2018-03-19,,2028
2611,Croma Mall Warangal #2611,2611,Mall,9914 Ring Road,Warangal,Telangana,544699,India,India,2021-08-01,,7577
2612,Croma Flagship Udaipur #2612,2612,Flagship,1553 MG Road,Udaipur,Rajasthan,121428,India,India,2020-12-29,,26001
2613,Croma Outlet Howrah #2613,2613,Outlet,1997 Station Road,Howrah,West Bengal,191375,India,India,2021-11-29,,29815
2614,Croma Flagship Rajkot #2614,2614,Flagship,6374 Station Road,Rajkot,Gujarat,770958,India,India,2019-02-03,,21503
2615,Croma Airport Karnal #2615,2615,Airport,4845 Ring Road,Karnal,Haryana,492145,India,India,2018-02-03,,14282
2616,Croma Flagship Bhopal #2616,2616,Flagship,7456 High Street,Bhopal,Madhya Pradesh,699374,India,India,2024-10-09,,10343
2617,Croma Outlet Shimla #2617,2617,Outlet,2536 High Street,Shimla,Himachal Pradesh,525581,India,India,2024-11-04,,17045
2618,Croma Flagship Srinagar #2618,2618,Flagship,8952 Ring Road,Srinagar,Jammu & Kashmir,267109,India,India,2024-08-22,,15802
2619,Croma Metro Ahmedabad #2619,2619,Metro,1715 MG Road,Ahmedabad,Gujarat,385512,India,India,2018-02-18,,11780
2620,Croma High Street Rajkot #2620,2620,High Street,1905 Ring Road,Rajkot,Gujarat,456037,India,India,2021-02-16,,28330
2621,Croma High Street Patna #2621,2621,High Street,94 MG Road,Patna,Bihar,595639,India,India,2023-02-19,,25948
2622,Croma Express Guntur #2622,2622,Express,7688 MG Road,Guntur,Andhra Pradesh,736422,India,India,2021-11-26,,9954
2623,Croma Flagship Cuttack #2623,2623,Flagship,8671 Mall Road,Cuttack,Odisha,818809,India,India,2022-07-12,,7350
2624,Croma Outlet Srinagar #2624,2624,Outlet,4590 Station Road,Srinagar,Jammu & Kashmir,463802,India,India,2025-02-05,,2214
2625,Croma Mall Kozhikode #2625,2625,Mall,2541 Station Road,Kozhikode,Kerala,294020,India,India,2025-06-03,,9819
2626,Croma Flagship Delhi #2626,2626,Flagship,2661 Ring Road,Delhi,Delhi,292209,India,India,2020-08-18,,909
2627,Croma Mall Panipat #2627,2627,Mall,2024 Ring Road,Panipat,Haryana,795041,India,India,2024-06-20,,20197
2628,Croma Flagship New Delhi #2628,2628,Flagship,8982 High Street,New Delhi,Delhi,773032,India,India,2019-11-25,,19163
2629,Croma Outlet Tirupati #2629,2629,Outlet,9856 MG Road,Tirupati,Andhra Pradesh,403155,India,India,2022-02-16,,12994
2630,Croma Metro New Delhi #2630,2630,Metro,1283 High Street,New Delhi,Delhi,523316,India,India,2024-11-07,,17174
2631,Croma Kiosk Cuttack #2631,2631,Kiosk,9192 Main Bazaar,Cuttack,Odisha,158062,India,India,2022-10-17,,1496
2632,Croma Kiosk Srinagar #2632,2632,Kiosk,8136 MG Road,Srinagar,Jammu & Kashmir,425033,India,India,2022-01-16,,17041
2633,Croma Kiosk Jodhpur #2633,2633,Kiosk,9023 Main Bazaar,Jodhpur,Rajasthan,581631,India,India,2019-11-10,,15097
2634,Croma Mall Chennai #2634,2634,Mall,6865 Mall Road,Chennai,Tamil Nadu,583343,India,India,2024-05-11,,7991
2635,Croma Kiosk Kanpur #2635,2635,Kiosk,8753 Mall Road,Kanpur,Uttar Pradesh,234856,India,India,2018-06-30,,18557
2636,Croma Express Belagavi #2636,2636,Express,6986 Mall Road,Belagavi,Karnataka,523098,India,India,2024-04-03,,28020
2637,Croma High Street Mumbai #2637,2637,High Street,3198 Main Bazaar,Mumbai,Maharashtra,673716,India,India,2018-06-06,,28941
2638,Croma Flagship Margao #2638,2638,Flagship,5565 Mall Road,Margao,Goa,368823,India,India,2018-10-10,,26527
2639,Croma Metro Solan #2639,2639,Metro,5623 Mall Road,Solan,Himachal Pradesh,597635,India,India,2023-06-09,,2316
2640,Croma Kiosk Visakhapatnam #2640,2640,Kiosk,1235 MG Road,Visakhapatnam,Andhra Pradesh,642107,India,India,2018-01-09,,3124
2641,Croma Flagship Tirupati #2641,2641,Flagship,6923 Station Road,Tirupati,Andhra Pradesh,655641,India,India,2023-04-18,,1013
2642,Croma Kiosk Durgapur #2642,2642,Kiosk,972 Station Road,Durgapur,West Bengal,169331,India,India,2025-03-29,,3902
2643,Croma Outlet Tiruchirappalli #2643,2643,Outlet,7539 High Street,Tiruchirappalli,Tamil Nadu,233938,India,India,2020-07-27,,14101
2644,Croma Flagship Durgapur #2644,2644,Flagship,8182 Ring Road,Durgapur,West Bengal,790138,India,India,2021-09-06,,6621
2645,Croma High Street Thrissur #2645,2645,High Street,5025 Mall Road,Thrissur,Kerala,348416,India,India,2023-06-09,2024-02-18,11446
2646,Croma Kiosk Bilaspur #2646,2646,Kiosk,5702 Ring Road,Bilaspur,Chhattisgarh,202140,India,India,2023-06-25,,7867
2647,Croma Mall Gurugram #2647,2647,Mall,1861 MG Road,Gurugram,Haryana,151194,India,India,2022-11-14,,26918
2648,Croma Kiosk Puducherry #2648,2648,Kiosk,4411 Ring Road,Puducherry,Puducherry,506157,India,India,2025-02-26,,12826
2649,Croma Express Aurangabad #2649,2649,Express,1306 Mall Road,Aurangabad,Maharashtra,618621,India,India,2020-05-30,,2958
