product_id,product_sku,product_name,brand,category,subcategory,color,size,unit_price,start_date,end_date,is_active
2285,CR-IN-APP-02285,Croma Washers EPT99,Croma,Appliances,Washers,Green,M,135198.45,2024-01-15,,1
2286,CR-IN-GAM-02286,Croma Consoles 86IYR,Croma,Gaming,Consoles,Blue,XL,53990.15,2024-07-16,2025-05-30,0
2287,CR-IN-CAM-02287,Croma DSLR CQQPD,Croma,Cameras,DSLR,Red,S,59424.51,2022-02-20,,1
2288,CR-IN-MOB-02288,Croma Smartphones HUY6V,Croma,Mobiles,Smartphones,Purple,OneSize,28659.57,2022-10-12,,1
2289,CR-IN-GAM-02289,Croma Consoles P6EQV,Croma,Gaming,Consoles,Green,OneSize,71194.9,2025-06-24,,1
2290,CR-IN-SMA-02290,Croma Smart Lights E6R9Z,Croma,Smart Home,Smart Lights,Blue,M,3187.22,2022-05-10,,1
2291,CR-IN-SMA-02291,Croma Smart Lights 7C1YW,Croma,Smart Home,Smart Lights,Gold,XL,15986.29,2023-01-12,,1
2292,CR-IN-SMA-02292,Croma Smart Lights 56PU1,Croma,Smart Home,Smart Lights,Gold,OneSize,13442.16,2025-01-20,,1
2293,CR-IN-APP-02293,Croma Washers 7G25I,Croma,Appliances,Washers,Gold,XS,50012.56,2024-06-03,,1
2294,CR-IN-APP-02294,Croma Washers 50LRY,Croma,Appliances,Washers,Blue,XS,105750.55,2024-03-29,,1
2295,CR-IN-GAM-02295,Croma Consoles 1SR0Z,Croma,Gaming,Consoles,Black,OneSize,57741.25,2023-11-14,,1
2296,CR-IN-ACC-02296,Croma Cables MR2V0,Croma,Accessories,Cables,Purple,S,2393.34,2022-06-29,,1
2297,CR-IN-WEA-02297,Croma Smartwatch M0DVB,Croma,Wearables,Smartwatch,Blue,S,32118.64,2023-01-17,,1
2298,CR-IN-TEL-02298,Croma LED HHAI9,Croma,Televisions,LED,Green,OneSize,135665.16,2024-10-08,,1
2299,CR-IN-MOB-02299,Croma Smartphones 42MF8,Croma,Mobiles,Smartphones,White,XS,15988.05,2023-06-04,,1
2300,CR-IN-MOB-02300,Croma Smartphones 9GMUY,Croma,Mobiles,Smartphones,White,M,118061.71,2023-10-29,,1
2301,CR-IN-LAP-02301,Croma Ultrabooks C18HQ,Croma,Laptops,Ultrabooks,Gold,OneSize,131060.65,2023-07-05,,1
2302,CR-IN-WEA-02302,Croma Smartwatch 9LPUH,Croma,Wearables,Smartwatch,Space Grey,XL,25376.0,2022-08-22,,1
2303,CR-IN-WEA-02303,Croma Smartwatch A02QS,Croma,Wearables,Smartwatch,Blue,L,50705.55,2025-01-10,,1
2304,CR-IN-LAP-02304,Croma Ultrabooks 0ATK7,Croma,Laptops,Ultrabooks,Silver,L,60823.49,2024-05-06,,1
2305,CR-IN-CAM-02305,Croma DSLR T0G3N,Croma,Cameras,DSLR,Blue,L,23082.92,2023-03-18,,1
2306,CR-IN-CAM-02306,Croma DSLR VJOSN,Croma,Cameras,DSLR,Purple,OneSize,17029.34,2022-12-10,,1
2307,CR-IN-CAM-02307,Croma DSLR M7P2H,Croma,Cameras,DSLR,Black,L,55190.81,2025-06-15,,1
2308,CR-IN-APP-02308,Croma Washers N0SHU,Croma,Appliances,Washers,Silver,S,69614.47,2023-04-26,,1
2309,CR-IN-SMA-02309,Croma Smart Lights R1493,Croma,Smart Home,Smart Lights,Silver,M,20500.33,2022-01-15,,1
2310,CR-IN-TEL-02310,Croma LED O3QMI,Croma,Televisions,LED,Black,M,107561.95,2022-08-16,,1
2311,CR-IN-LAP-02311,Croma Ultrabooks M3X1J,Croma,Laptops,Ultrabooks,White,L,78349.6,2022-01-25,,1
2312,CR-IN-TEL-02312,Croma LED Q4GGO,Croma,Televisions,LED,Purple,OneSize,141786.45,2022-11-03,,1
2313,CR-IN-APP-02313,Croma Washers XB4HA,Croma,Appliances,Washers,Purple,L,14636.15,2022-02-23,,1
2314,CR-IN-SMA-02314,Croma Smart Lights NCPLL,Croma,Smart Home,Smart Lights,Space Grey,M,2282.8,2023-01-20,,1
2315,CR-IN-TEL-02315,Croma LED 75K9M,Croma,Televisions,LED,Green,XL,190039.29,2024-06-23,,1
2316,CR-IN-TEL-02316,Croma LED B48LF,Croma,Televisions,LED,Silver,L,152827.4,2023-11-03,,1
2317,CR-IN-MOB-02317,Croma Smartphones XJNZ0,Croma,Mobiles,Smartphones,Blue,OneSize,91026.85,2023-01-03,,1
2318,CR-IN-ACC-02318,Croma Cables 0ZZRW,Croma,Accessories,Cables,White,OneSize,4842.29,2024-02-27,,1
2319,CR-IN-ACC-02319,Croma Cables VPBBH,Croma,Accessories,Cables,White,XL,754.11,2024-05-04,,1
2320,CR-IN-MOB-02320,Croma Smartphones 9AW4X,Croma,Mobiles,Smartphones,Gold,S,74018.29,2023-05-27,,1
2321,CR-IN-APP-02321,Croma Washers IDHSB,Croma,Appliances,Washers,Gold,M,44502.57,2022-01-18,,1
2322,CR-IN-WEA-02322,Croma Smartwatch 3NQZO,Croma,Wearables,Smartwatch,Purple,XS,54958.46,2025-02-12,,1
2323,CR-IN-WEA-02323,Croma Smartwatch 33KPC,Croma,Wearables,Smartwatch,White,M,36772.72,2024-11-09,,1
2324,CR-IN-SMA-02324,Croma Smart Lights SU6XP,Croma,Smart Home,Smart Lights,Red,L,2658.93,2023-07-31,,1
2325,CR-IN-LAP-02325,Croma Ultrabooks 044GG,Croma,Laptops,Ultrabooks,Blue,XS,170123.81,2024-12-10,,1
2326,CR-IN-AUD-02326,Croma Headphones D59BE,Croma,Audio,Headphones,Green,XL,25296.82,2025-02-26,,1
2327,CR-IN-AUD-02327,Croma Headphones BOZV0,Croma,Audio,Headphones,Blue,S,19284.53,2023-09-11,,1
2328,CR-IN-LAP-02328,Croma Ultrabooks W54PV,Croma,Laptops,Ultrabooks,Blue,M,93462.69,2023-02-26,,1
2329,CR-IN-LAP-02329,Croma Ultrabooks W8UZA,Croma,Laptops,Ultrabooks,Red,S,54206.39,2024-03-14,,1
2330,CR-IN-AUD-02330,Croma Headphones CCH37,Croma,Audio,Headphones,Silver,OneSize,11356.89,2024-01-02,,1
2331,CR-IN-TEL-02331,Croma LED X5ZT2,Croma,Televisions,LED,Space Grey,L,41145.96,2024-07-31,,1
2332,CR-IN-AUD-02332,Croma Headphones OFM9D,Croma,Audio,Headphones,Purple,OneSize,41408.37,2024-07-08,,1
2333,CR-IN-GAM-02333,Croma Consoles 8FGBP,Croma,Gaming,Consoles,Purple,M,3872.8,2022-12-09,,1
2334,CR-IN-LAP-02334,Croma Ultrabooks 3PZD7,Croma,Laptops,Ultrabooks,Silver,XL,67195.67,2024-08-03,,1
2335,CR-IN-CAM-02335,Croma DSLR DGSSS,Croma,Cameras,DSLR,Space Grey,L,47942.07,2022-10-02,,1
2336,CR-IN-WEA-02336,Croma Smartwatch K6HHX,Croma,Wearables,Smartwatch,Blue,L,23864.62,2022-08-01,,1
2337,CR-IN-MOB-02337,Croma Smartphones F5TWV,Croma,Mobiles,Smartphones,White,XL,12125.85,2025-03-18,,1
2338,CR-IN-CAM-02338,Croma DSLR BMHUC,Croma,Cameras,DSLR,Blue,M,204450.03,2023-09-26,,1
2339,CR-IN-WEA-02339,Croma Smartwatch ZR55P,Croma,Wearables,Smartwatch,Black,XS,30796.04,2023-08-21,,1
2340,CR-IN-LAP-02340,Croma Ultrabooks IEMYY,Croma,Laptops,Ultrabooks,White,OneSize,184724.46,2024-01-09,,1
2341,CR-IN-TEL-02341,Croma LED C7U81,Croma,Televisions,LED,Purple,M,152841.95,2022-04-14,,1
2342,CR-IN-AUD-02342,Croma Headphones VV73O,Croma,Audio,Headphones,Gold,M,14607.89,2023-07-22,,1
2343,CR-IN-MOB-02343,Croma Smartphones SI2NN,Croma,Mobiles,Smartphones,Blue,M,13505.85,2023-01-03,,1
2344,CR-IN-AUD-02344,Croma Headphones TV86N,Croma,Audio,Headphones,Gold,M,36969.36,2024-07-03,,1
2345,CR-IN-MOB-02345,Croma Smartphones 18XDU,Croma,Mobiles,Smartphones,Space Grey,OneSize,96502.36,2023-10-11,,1
2346,CR-IN-LAP-02346,Croma Ultrabooks S2X61,Croma,Laptops,Ultrabooks,Silver,XS,34433.44,2024-07-22,,1
2347,CR-IN-GAM-02347,Croma Consoles VUAWO,Croma,Gaming,Consoles,Red,OneSize,38024.18,2023-06-12,,1
2348,CR-IN-TEL-02348,Croma LED AJ9YD,Croma,Televisions,LED,Space Grey,S,249870.34,2024-11-06,,1
2349,CR-IN-TEL-02349,Croma LED G75AW,Croma,Televisions,LED,Black,L,136163.98,2023-04-27,,1
2350,CR-IN-CAM-02350,Croma DSLR T5E94,Croma,Cameras,DSLR,Purple,XS,230177.0,2023-12-31,,1
2351,CR-IN-TEL-02351,Croma LED OALV7,Croma,Televisions,LED,Green,M,217405.67,2022-01-09,2023-11-29,0
2352,CR-IN-ACC-02352,Croma Cables VUU9M,Croma,Accessories,Cables,White,XL,7196.03,2023-07-31,,1
2353,CR-IN-LAP-02353,Croma Ultrabooks EFWQD,Croma,Laptops,Ultrabooks,Green,L,85785.14,2025-06-20,,1
2354,CR-IN-CAM-02354,Croma DSLR QYGW4,Croma,Cameras,DSLR,Space Grey,S,40133.0,2022-07-13,,1
2355,CR-IN-ACC-02355,Croma Cables 3YMSY,Croma,Accessories,Cables,White,M,4490.97,2025-01-18,,1
2356,CR-IN-GAM-02356,Croma Consoles OFQCY,Croma,Gaming,Consoles,Gold,OneSize,48077.76,2023-06-19,,1
2357,CR-IN-APP-02357,Croma Washers OVFLQ,Croma,Appliances,Washers,Space Grey,XL,35849.89,2023-06-10,,1
2358,CR-IN-WEA-02358,Croma Smartwatch XGFB0,Croma,Wearables,Smartwatch,White,XS,33387.14,2022-06-03,,1
2359,CR-IN-LAP-02359,Croma Ultrabooks QUZVT,Croma,Laptops,Ultrabooks,Gold,XL,28924.33,2022-04-22,,1
2360,CR-IN-ACC-02360,Croma Cables 97CV1,Croma,Accessories,Cables,Red,OneSize,3538.24,2022-03-07,,1
2361,CR-IN-MOB-02361,Croma Smartphones SELIS,Croma,Mobiles,Smartphones,Space Grey,XS,92387.21,2022-06-08,,1
2362,CR-IN-APP-02362,Croma Washers HE7BK,Croma,Appliances,Washers,Black,L,104472.28,2024-02-19,,1
2363,CR-IN-WEA-02363,Croma Smartwatch ARZ5K,Croma,Wearables,Smartwatch,Blue,OneSize,30394.99,2022-02-18,,1
2364,CR-IN-LAP-02364,Croma Ultrabooks BMY2V,Croma,Laptops,Ultrabooks,White,XL,172873.91,2023-08-23,2024-11-04,0
2365,CR-IN-GAM-02365,Croma Consoles ICRDK,Croma,Gaming,Consoles,Green,M,4512.12,2023-05-20,,1
2366,CR-IN-LAP-02366,Croma Ultrabooks NNJW8,Croma,Laptops,Ultrabooks,Blue,S,133065.19,2024-09-30,,1
2367,CR-IN-AUD-02367,Croma Headphones Y38E0,Croma,Audio,Headphones,Gold,OneSize,44952.16,2025-07-17,,1
2368,CR-IN-WEA-02368,Croma Smartwatch MY7Y7,Croma,Wearables,Smartwatch,Green,L,36481.42,2023-05-03,,1
2369,CR-IN-GAM-02369,Croma Consoles B58KH,Croma,Gaming,Consoles,Gold,XS,79340.74,2023-10-01,,1
2370,CR-IN-APP-02370,Croma Washers FQAD3,Croma,Appliances,Washers,Space Grey,OneSize,134056.63,2024-07-17,,1
2371,CR-IN-WEA-02371,Croma Smartwatch T58SW,Croma,Wearables,Smartwatch,Gold,S,37532.59,2025-04-04,,1
2372,CR-IN-MOB-02372,Croma Smartphones MSRAO,Croma,Mobiles,Smartphones,Gold,XS,46966.55,2025-04-25,,1
2373,CR-IN-GAM-02373,Croma Consoles PPC7N,Croma,Gaming,Consoles,Green,OneSize,6277.2,2024-08-24,,1
2374,CR-IN-APP-02374,Croma Washers W0L00,Croma,Appliances,Washers,Purple,L,62419.29,2023-12-04,,1
2375,CR-IN-LAP-02375,Croma Ultrabooks 70W11,Croma,Laptops,Ultrabooks,Red,M,27315.99,2022-05-13,,1
2376,CR-IN-GAM-02376,Croma Consoles 1T2G6,Croma,Gaming,Consoles,White,L,20240.58,2022-10-06,,1
2377,CR-IN-LAP-02377,Croma Ultrabooks 684OU,Croma,Laptops,Ultrabooks,Red,M,37045.28,2022-05-30,,1
2378,CR-IN-LAP-02378,Croma Ultrabooks 3XTIQ,Croma,Laptops,Ultrabooks,Blue,XL,170648.45,2023-07-28,,1
2379,CR-IN-CAM-02379,Croma DSLR X4RHL,Croma,Cameras,DSLR,Green,M,17409.25,2022-04-03,,1
2380,CR-IN-CAM-02380,Croma DSLR XVHEV,Croma,Cameras,DSLR,Purple,XS,11587.02,2024-11-29,,1
2381,CR-IN-WEA-02381,Croma Smartwatch ZU35O,Croma,Wearables,Smartwatch,Green,OneSize,34098.89,2024-12-08,,1
2382,CR-IN-WEA-02382,Croma Smartwatch PWWI0,Croma,Wearables,Smartwatch,Red,M,55428.31,2023-01-23,,1
2383,CR-IN-TEL-02383,Croma LED A8AIA,Croma,Televisions,LED,Green,XL,205917.69,2024-10-14,,1
2384,CR-IN-LAP-02384,Croma Ultrabooks LQF5U,Croma,Laptops,Ultrabooks,Silver,XL,126067.55,2023-10-23,,1
2385,CR-IN-WEA-02385,Croma Smartwatch Y81N5,Croma,Wearables,Smartwatch,Red,XS,56401.44,2025-02-15,,1
2386,CR-IN-MOB-02386,Croma Smartphones Y8EBY,Croma,Mobiles,Smartphones,Green,M,115224.31,2025-01-16,,1
2387,CR-IN-CAM-02387,Croma DSLR XU4O9,Croma,Cameras,DSLR,Blue,L,100099.51,2024-05-10,,1
2388,CR-IN-MOB-02388,Croma Smartphones JGAS0,Croma,Mobiles,Smartphones,Blue,S,46194.82,2023-04-12,,1
2389,CR-IN-SMA-02389,Croma Smart Lights HM56O,Croma,Smart Home,Smart Lights,Space Grey,S,19456.68,2024-08-28,,1
2390,CR-IN-APP-02390,Croma Washers XZMQF,Croma,Appliances,Washers,Gold,S,39997.91,2024-12-05,,1
2391,CR-IN-WEA-02391,Croma Smartwatch PCHPA,Croma,Wearables,Smartwatch,Silver,XS,54772.28,2022-04-11,,1
2392,CR-IN-SMA-02392,Croma Smart Lights 1SVZ0,Croma,Smart Home,Smart Lights,Silver,L,6672.76,2023-06-04,,1
2393,CR-IN-APP-02393,Croma Washers 9ZU0P,Croma,Appliances,Washers,Purple,XS,140828.51,2024-05-11,,1
2394,CR-IN-LAP-02394,Croma Ultrabooks JF28C,Croma,Laptops,Ultrabooks,Blue,XS,84866.63,2025-07-18,,1
2395,CR-IN-WEA-02395,Croma Smartwatch OSQJA,Croma,Wearables,Smartwatch,Black,L,8993.07,2023-06-02,,1
2396,CR-IN-MOB-02396,Croma Smartphones 3AOXO,Croma,Mobiles,Smartphones,Gold,XL,20586.6,2025-01-30,,1
2397,CR-IN-LAP-02397,Croma Ultrabooks BHPWH,Croma,Laptops,Ultrabooks,Space Grey,M,177629.02,2025-01-28,,1
2398,CR-IN-SMA-02398,Croma Smart Lights E43VF,Croma,Smart Home,Smart Lights,Gold,L,15394.73,2023-04-04,,1
2399,CR-IN-TEL-02399,Croma LED HZXHU,Croma,Televisions,LED,Red,OneSize,55695.21,2023-03-20,,1
2400,CR-IN-ACC-02400,Croma Cables OSFC1,Croma,Accessories,Cables,Red,XL,6089.92,2023-06-12,,1
2401,CR-IN-AUD-02401,Croma Headphones 4H2NN,Croma,Audio,Headphones,Blue,XS,32754.2,2025-02-25,,1
2402,CR-IN-TEL-02402,Croma LED GHBEE,Croma,Televisions,LED,Blue,L,86279.56,2024-03-15,2025-08-08,0
2403,CR-IN-SMA-02403,Croma Smart Lights JKZX9,Croma,Smart Home,Smart Lights,White,OneSize,1746.07,2025-03-30,,1
2404,CR-IN-APP-02404,Croma Washers CL3L2,Croma,Appliances,Washers,Space Grey,XL,5439.17,2022-09-18,,1
2405,CR-IN-TEL-02405,Croma LED 8IXAU,Croma,Televisions,LED,Purple,S,198766.81,2024-10-01,,1
2406,CR-IN-GAM-02406,Croma Consoles LVG5U,Croma,Gaming,Consoles,Green,XS,18133.09,2024-01-19,,1
2407,CR-IN-APP-02407,Croma Washers YIO2H,Croma,Appliances,Washers,Gold,XS,24176.87,2024-03-06,,1
2408,CR-IN-WEA-02408,Croma Smartwatch M4TOO,Croma,Wearables,Smartwatch,Purple,XS,18446.01,2025-02-13,,1
2409,CR-IN-AUD-02409,Croma Headphones R4MIB,Croma,Audio,Headphones,Space Grey,XS,44535.83,2022-02-04,,1
2410,CR-IN-AUD-02410,Croma Headphones 8JI11,Croma,Audio,Headphones,Gold,M,34056.88,2023-12-07,,1
2411,CR-IN-APP-02411,Croma Washers HDYKB,Croma,Appliances,Washers,Silver,XL,98052.56,2023-12-30,,1
2412,CR-IN-LAP-02412,Croma Ultrabooks Z2PL9,Croma,Laptops,Ultrabooks,Gold,L,189257.7,2023-10-31,2024-07-16,0
2413,CR-IN-MOB-02413,Croma Smartphones MW6BG,Croma,Mobiles,Smartphones,Blue,L,109556.55,2023-11-08,,1
2414,CR-IN-APP-02414,Croma Washers JR4A3,Croma,Appliances,Washers,Silver,L,121676.86,2025-03-13,,1
2415,CR-IN-ACC-02415,Croma Cables W35P3,Croma,Accessories,Cables,Silver,M,5597.11,2023-07-29,,1
2416,CR-IN-APP-02416,Croma Washers FSPA8,Croma,Appliances,Washers,Red,S,138965.49,2024-06-29,2024-07-10,0
2417,CR-IN-CAM-02417,Croma DSLR 68Z8P,Croma,Cameras,DSLR,Purple,L,160184.59,2024-04-28,,1
2418,CR-IN-SMA-02418,Croma Smart Lights CEJ6G,Croma,Smart Home,Smart Lights,White,M,26873.2,2023-09-06,,1
2419,CR-IN-TEL-02419,Croma LED DPMUY,Croma,Televisions,LED,Space Grey,L,31085.64,2023-08-01,,1
2420,CR-IN-ACC-02420,Croma Cables FD9IB,Croma,Accessories,Cables,White,XS,978.47,2024-01-01,,1
2421,CR-IN-MOB-02421,Croma Smartphones WXGL8,Croma,Mobiles,Smartphones,Gold,XL,96755.75,2022-07-17,,1
2422,CR-IN-GAM-02422,Croma Consoles MUI6T,Croma,Gaming,Consoles,Space Grey,OneSize,46196.47,2024-05-26,,1
2423,CR-IN-MOB-02423,Croma Smartphones OYQ13,Croma,Mobiles,Smartphones,Space Grey,XS,18185.59,2024-05-19,,1
2424,CR-IN-MOB-02424,Croma Smartphones XDQT6,Croma,Mobiles,Smartphones,White,OneSize,59745.68,2023-01-30,,1
2425,CR-IN-CAM-02425,Croma DSLR 2BM33,Croma,Cameras,DSLR,Green,XS,78177.79,2022-01-19,,1
2426,CR-IN-LAP-02426,Croma Ultrabooks P2OU2,Croma,Laptops,Ultrabooks,Green,M,113682.34,2023-07-18,,1
2427,CR-IN-MOB-02427,Croma Smartphones VIQ3P,Croma,Mobiles,Smartphones,Red,S,73270.61,2022-08-06,,1
2428,CR-IN-TEL-02428,Croma LED C1XFJ,Croma,Televisions,LED,Black,S,178455.67,2023-08-13,,1
2429,CR-IN-TEL-02429,Croma LED I8XZU,Croma,Televisions,LED,Purple,XS,192844.08,2025-07-15,,1
2430,CR-IN-MOB-02430,Croma Smartphones ZPCXM,Croma,Mobiles,Smartphones,Purple,XS,51372.78,2024-06-09,,1
2431,CR-IN-APP-02431,Croma Washers QZI9P,Croma,Appliances,Washers,Blue,XS,74769.69,2025-06-05,,1
2432,CR-IN-APP-02432,Croma Washers 696UB,Croma,Appliances,Washers,Blue,XL,84048.45,2024-05-20,,1
2433,CR-IN-ACC-02433,Croma Cables SKPRI,Croma,Accessories,Cables,Silver,M,8350.35,2022-02-15,,1
2434,CR-IN-GAM-02434,Croma Consoles 9SVZP,Croma,Gaming,Consoles,Black,OneSize,20749.35,2023-01-24,,1
2435,CR-IN-SMA-02435,Croma Smart Lights YB4N9,Croma,Smart Home,Smart Lights,Gold,OneSize,16913.45,2023-05-21,,1
2436,CR-IN-TEL-02436,Croma LED TDZCB,Croma,Televisions,LED,Black,M,117597.77,2025-06-09,,1
2437,CR-IN-TEL-02437,Croma LED RBMFQ,Croma,Televisions,LED,White,XL,85695.84,2022-07-25,,1
2438,CR-IN-TEL-02438,Croma LED M0KBK,Croma,Televisions,LED,Black,OneSize,19165.44,2022-09-08,,1
2439,CR-IN-GAM-02439,Croma Consoles 5GWC8,Croma,Gaming,Consoles,Green,L,26400.44,2024-07-13,,1
2440,CR-IN-ACC-02440,Croma Cables 2P4NB,Croma,Accessories,Cables,Black,XS,832.7,2022-05-26,,1
2441,CR-IN-GAM-02441,Croma Consoles D5UCC,Croma,Gaming,Consoles,Green,OneSize,69011.77,2023-07-20,,1
2442,CR-IN-SMA-02442,Croma Smart Lights 9M2OI,Croma,Smart Home,Smart Lights,Purple,L,4806.85,2025-02-13,,1
2443,CR-IN-MOB-02443,Croma Smartphones PHIPL,Croma,Mobiles,Smartphones,Gold,L,15725.55,2025-02-10,,1
2444,CR-IN-GAM-02444,Croma Consoles XU2X9,Croma,Gaming,Consoles,Gold,S,59321.6,2025-04-12,,1
2445,CR-IN-TEL-02445,Croma LED 0LVFR,Croma,Televisions,LED,Blue,XL,126186.87,2024-09-04,,1
2446,CR-IN-ACC-02446,Croma Cables PUGJ6,Croma,Accessories,Cables,Space Grey,XS,982.88,2024-10-28,,1
2447,CR-IN-ACC-02447,Croma Cables GGZAO,Croma,Accessories,Cables,Green,L,2830.07,2022-04-26,,1
2448,CR-IN-LAP-02448,Croma Ultrabooks 6855F,Croma,Laptops,Ultrabooks,Red,XS,165995.82,2022-09-23,,1
2449,CR-IN-AUD-02449,Croma Headphones ZSH54,Croma,Audio,Headphones,Green,OneSize,5776.89,2023-01-18,,1
2450,CR-IN-TEL-02450,Croma LED DJHPX,Croma,Televisions,LED,Green,XS,132972.57,2023-06-10,,1
2451,CR-IN-APP-02451,Croma Washers EN0V4,Croma,Appliances,Washers,Red,S,6916.75,2022-10-12,2023-10-12,0
2452,CR-IN-WEA-02452,Croma Smartwatch B7DR0,Croma,Wearables,Smartwatch,White,XL,22076.65,2022-11-21,,1
2453,CR-IN-WEA-02453,Croma Smartwatch X0O6Q,Croma,Wearables,Smartwatch,Black,S,9829.54,2022-02-20,,1
2454,CR-IN-WEA-02454,Croma Smartwatch CN46A,Croma,Wearables,Smartwatch,Gold,S,10491.36,2025-03-23,,1
2455,CR-IN-GAM-02455,Croma Consoles YACUB,Croma,Gaming,Consoles,Green,XL,9112.59,2023-07-12,,1
2456,CR-IN-APP-02456,Croma Washers MPRT9,Croma,Appliances,Washers,Green,S,16494.27,2022-10-27,,1
2457,CR-IN-GAM-02457,Croma Consoles EXEZS,Croma,Gaming,Consoles,Blue,M,7456.95,2024-06-13,,1
2458,CR-IN-AUD-02458,Croma Headphones 8FUIP,Croma,Audio,Headphones,Silver,XS,22005.58,2023-05-12,,1
2459,CR-IN-GAM-02459,Croma Consoles BTB0Y,Croma,Gaming,Consoles,Purple,S,10238.39,2024-02-23,2024-05-30,0
2460,CR-IN-LAP-02460,Croma Ultrabooks 9ZQXL,Croma,Laptops,Ultrabooks,Silver,XL,176628.95,2024-03-07,,1
2461,CR-IN-AUD-02461,Croma Headphones 1G20M,Croma,Audio,Headphones,White,XL,27571.55,2024-06-06,,1
2462,CR-IN-AUD-02462,Croma Headphones DPITR,Croma,Audio,Headphones,Blue,L,14071.92,2023-05-07,,1
2463,CR-IN-TEL-02463,Croma LED CZDBO,Croma,Televisions,LED,Space Grey,XL,96947.37,2022-04-07,,1
2464,CR-IN-LAP-02464,Croma Ultrabooks AX7PA,Croma,Laptops,Ultrabooks,White,XL,38956.98,2022-07-16,,1
2465,CR-IN-AUD-02465,Croma Headphones BWAC1,Croma,Audio,Headphones,Space Grey,OneSize,25742.06,2023-05-12,,1
2466,CR-IN-GAM-02466,Croma Consoles 990TX,Croma,Gaming,Consoles,Blue,L,28977.1,2023-09-30,,1
2467,CR-IN-MOB-02467,Croma Smartphones JTBX7,Croma,Mobiles,Smartphones,Gold,S,86411.2,2023-04-15,,1
2468,CR-IN-TEL-02468,Croma LED 9LA6T,Croma,Televisions,LED,White,XL,96683.35,2023-01-17,,1
2469,CR-IN-CAM-02469,Croma DSLR YF33B,Croma,Cameras,DSLR,Black,M,244325.45,2024-05-18,,1
2470,CR-IN-WEA-02470,Croma Smartwatch 1EFG7,Croma,Wearables,Smartwatch,Blue,M,57607.71,2023-11-05,,1
2471,CR-IN-TEL-02471,Croma LED 0Z2S9,Croma,Televisions,LED,Purple,M,183606.47,2023-08-02,,1
2472,CR-IN-LAP-02472,Croma Ultrabooks UB27I,Croma,Laptops,Ultrabooks,Purple,S,123523.79,2023-08-05,,1
2473,CR-IN-GAM-02473,Croma Consoles 99DKO,Croma,Gaming,Consoles,Purple,OneSize,14392.73,2024-09-25,,1
2474,CR-IN-CAM-02474,Croma DSLR WP4PI,Croma,Cameras,DSLR,Gold,XL,23158.15,2022-11-25,,1
2475,CR-IN-LAP-02475,Croma Ultrabooks YL3Q4,Croma,Laptops,Ultrabooks,Black,L,86638.5,2023-04-20,,1
2476,CR-IN-GAM-02476,Croma Consoles 0FYDY,Croma,Gaming,Consoles,Purple,M,18473.57,2024-08-01,,1
2477,CR-IN-LAP-02477,Croma Ultrabooks R7GN6,Croma,Laptops,Ultrabooks,Black,XL,173398.67,2022-10-07,,1
2478,CR-IN-APP-02478,Croma Washers 8R3PU,Croma,Appliances,Washers,Red,M,90976.06,2022-07-26,,1
2479,CR-IN-APP-02479,Croma Washers NXRON,Croma,Appliances,Washers,Space Grey,OneSize,118905.4,2023-07-25,,1
2480,CR-IN-ACC-02480,Croma Cables ICV8H,Croma,Accessories,Cables,Black,XS,1471.29,2025-05-29,,1
2481,CR-IN-CAM-02481,Croma DSLR 7OJH1,Croma,Cameras,DSLR,Green,OneSize,54504.34,2025-03-22,,1
2482,CR-IN-TEL-02482,Croma LED 42MK0,Croma,Televisions,LED,Gold,M,70831.17,2022-12-24,,1
2483,CR-IN-CAM-02483,Croma DSLR YQTLN,Croma,Cameras,DSLR,Silver,L,236209.16,2022-07-18,,1
2484,CR-IN-SMA-02484,Croma Smart Lights OMD9G,Croma,Smart Home,Smart Lights,Silver,OneSize,27693.32,2023-12-02,,1
2485,CR-IN-WEA-02485,Croma Smartwatch 98DLS,Croma,Wearables,Smartwatch,Silver,OneSize,38396.65,2023-02-22,,1
2486,CR-IN-GAM-02486,Croma Consoles 5E2KW,Croma,Gaming,Consoles,Green,L,32252.82,2023-09-04,,1
2487,CR-IN-TEL-02487,Croma LED 62149,Croma,Televisions,LED,Gold,OneSize,73362.12,2025-01-24,,1
2488,CR-IN-TEL-02488,Croma LED E5BNR,Croma,Televisions,LED,Silver,S,75156.38,2022-02-17,,1
2489,CR-IN-WEA-02489,Croma Smartwatch 23M0E,Croma,Wearables,Smartwatch,Gold,S,13666.82,2023-12-11,,1
2490,CR-IN-MOB-02490,Croma Smartphones UO82X,Croma,Mobiles,Smartphones,Space Grey,XL,32869.87,2023-12-28,,1
2491,CR-IN-AUD-02491,Croma Headphones DZJ05,Croma,Audio,Headphones,Green,XS,11606.44,2024-08-16,,1
2492,CR-IN-WEA-02492,Croma Smartwatch I7FQ4,Croma,Wearables,Smartwatch,Gold,M,34677.03,2022-05-08,,1
2493,CR-IN-SMA-02493,Croma Smart Lights ZO21P,Croma,Smart Home,Smart Lights,Black,OneSize,10645.87,2025-06-05,,1
2494,CR-IN-SMA-02494,Croma Smart Lights 666FT,Croma,Smart Home,Smart Lights,Space Grey,L,12047.53,2022-02-22,,1
2495,CR-IN-GAM-02495,Croma Consoles MKX4I,Croma,Gaming,Consoles,Gold,XS,4703.96,2024-06-20,,1
2496,CR-IN-MOB-02496,Croma Smartphones 98D8L,Croma,Mobiles,Smartphones,Blue,XL,52794.62,2023-10-14,,1
